route_id,service_id,trip_id,direction_id,shape_id
3,PSCO,3_PSCO_0_29,0,Ligne 51_0
3,PSCO,3_PSCO_1_29,1,Ligne 51_1
3,PSCO,3_PSCO_0_30,0,Ligne 51_0
3,PSCO,3_PSCO_1_30,1,Ligne 51_1
3,PSCO,3_PSCO_0_31,0,Ligne 51_0
3,PSCO,3_PSCO_1_31,1,Ligne 51_1
3,PSCO,3_PSCO_0_32,0,Ligne 51_0
3,PSCO,3_PSCO_1_32,1,Ligne 51_1
3,PSCO,3_PSCO_0_33,0,Ligne 51_0
3,PSCO,3_PSCO_1_33,1,Ligne 51_1
3,PSCO,3_PSCO_0_34,0,Ligne 51_0
3,PSCO,3_PSCO_1_34,1,Ligne 51_1
3,PSCO,3_PSCO_0_35,0,Ligne 51_0
3,PSCO,3_PSCO_1_35,1,Ligne 51_1
3,PSCO,3_PSCO_0_36,0,Ligne 51_0
3,PSCO,3_PSCO_1_36,1,Ligne 51_1
3,PSCO,3_PSCO_0_37,0,Ligne 51_0
3,PSCO,3_PSCO_1_37,1,Ligne 51_1
3,PSCO,3_PSCO_0_38,0,Ligne 51_0
3,PSCO,3_PSCO_1_38,1,Ligne 51_1
3,PSCO,3_PSCO_0_39,0,Ligne 51_0
3,PSCO,3_PSCO_1_39,1,Ligne 51_1
3,PSCO,3_PSCO_0_40,0,Ligne 51_0
3,PSCO,3_PSCO_1_40,1,Ligne 51_1
3,PSCO,3_PSCO_0_41,0,Ligne 51_0
3,PSCO,3_PSCO_1_41,1,Ligne 51_1
3,PSCO,3_PSCO_0_42,0,Ligne 51_0
3,PSCO,3_PSCO_1_42,1,Ligne 51_1
3,PSCO,3_PSCO_0_43,0,Ligne 51_0
3,PSCO,3_PSCO_1_43,1,Ligne 51_1
3,PVS,3_PVS_0_1,0,Ligne 51_0
3,PVS,3_PVS_1_1,1,Ligne 51_1
3,PVS,3_PVS_0_2,0,Ligne 51_0
3,PVS,3_PVS_1_2,1,Ligne 51_1
3,PVS,3_PVS_0_3,0,Ligne 51_0
3,PVS,3_PVS_1_3,1,Ligne 51_1
3,PVS,3_PVS_0_4,0,Ligne 51_0
3,PVS,3_PVS_1_4,1,Ligne 51_1
3,PVS,3_PVS_0_5,0,Ligne 51_0
3,PVS,3_PVS_1_5,1,Ligne 51_1
3,PVS,3_PVS_0_6,0,Ligne 51_0
3,PVS,3_PVS_1_6,1,Ligne 51_1
3,PVS,3_PVS_0_7,0,Ligne 51_0
3,PVS,3_PVS_1_7,1,Ligne 51_1
3,PVS,3_PVS_0_8,0,Ligne 51_0
3,PVS,3_PVS_1_8,1,Ligne 51_1
3,PVS,3_PVS_0_9,0,Ligne 51_0
3,PVS,3_PVS_1_9,1,Ligne 51_1
3,PVS,3_PVS_0_10,0,Ligne 51_0
3,PVS,3_PVS_1_10,1,Ligne 51_1
3,PVS,3_PVS_0_11,0,Ligne 51_0
3,PVS,3_PVS_1_11,1,Ligne 51_1
3,PVS,3_PVS_0_12,0,Ligne 51_0
3,PVS,3_PVS_1_12,1,Ligne 51_1
3,PVS,3_PVS_0_13,0,Ligne 51_0
3,PVS,3_PVS_1_13,1,Ligne 51_1
3,PVS,3_PVS_0_14,0,Ligne 51_0
3,PVS,3_PVS_1_14,1,Ligne 51_1
3,PVS,3_PVS_0_15,0,Ligne 51_0
3,PVS,3_PVS_1_15,1,Ligne 51_1
3,PVS,3_PVS_0_16,0,Ligne 51_0
3,PVS,3_PVS_1_16,1,Ligne 51_1
3,PVS,3_PVS_0_17,0,Ligne 51_0
3,PVS,3_PVS_1_17,1,Ligne 51_1
3,PVS,3_PVS_0_18,0,Ligne 51_0
3,PVS,3_PVS_1_18,1,Ligne 51_1
3,PVS,3_PVS_0_19,0,Ligne 51_0
3,PVS,3_PVS_1_19,1,Ligne 51_1
3,PVS,3_PVS_0_20,0,Ligne 51_0
3,PVS,3_PVS_1_20,1,Ligne 51_1
3,PVS,3_PVS_0_21,0,Ligne 51_0
3,PVS,3_PVS_1_21,1,Ligne 51_1
3,PVS,3_PVS_0_22,0,Ligne 51_0
3,PVS,3_PVS_1_22,1,Ligne 51_1
3,PVS,3_PVS_0_23,0,Ligne 51_0
3,PVS,3_PVS_1_23,1,Ligne 51_1
3,PVS,3_PVS_0_24,0,Ligne 51_0
3,PVS,3_PVS_1_24,1,Ligne 51_1
3,PVS,3_PVS_0_25,0,Ligne 51_0
3,PVS,3_PVS_1_25,1,Ligne 51_1
3,ETE,3_ETE_0_1,0,Ligne 51_0
3,ETE,3_ETE_1_1,1,Ligne 51_1
3,ETE,3_ETE_0_2,0,Ligne 51_0
3,ETE,3_ETE_1_2,1,Ligne 51_1
3,ETE,3_ETE_0_3,0,Ligne 51_0
3,ETE,3_ETE_1_3,1,Ligne 51_1
3,ETE,3_ETE_0_4,0,Ligne 51_0
3,ETE,3_ETE_1_4,1,Ligne 51_1
3,ETE,3_ETE_0_5,0,Ligne 51_0
3,ETE,3_ETE_1_5,1,Ligne 51_1
3,ETE,3_ETE_0_6,0,Ligne 51_0
3,ETE,3_ETE_1_6,1,Ligne 51_1
3,ETE,3_ETE_0_7,0,Ligne 51_0
3,ETE,3_ETE_1_7,1,Ligne 51_1
3,ETE,3_ETE_0_8,0,Ligne 51_0
3,ETE,3_ETE_1_8,1,Ligne 51_1
3,ETE,3_ETE_0_9,0,Ligne 51_0
3,ETE,3_ETE_1_9,1,Ligne 51_1
3,ETE,3_ETE_0_10,0,Ligne 51_0
3,ETE,3_ETE_1_10,1,Ligne 51_1
3,ETE,3_ETE_0_11,0,Ligne 51_0
3,ETE,3_ETE_1_11,1,Ligne 51_1
3,ETE,3_ETE_0_12,0,Ligne 51_0
3,ETE,3_ETE_1_12,1,Ligne 51_1
3,ETE,3_ETE_0_13,0,Ligne 51_0
3,ETE,3_ETE_1_13,1,Ligne 51_1
3,DJF,3_DJF_0_1,0,Ligne 51_0
3,DJF,3_DJF_1_1,1,Ligne 51_1
3,DJF,3_DJF_0_2,0,Ligne 51_0
3,DJF,3_DJF_1_2,1,Ligne 51_1
3,DJF,3_DJF_0_3,0,Ligne 51_0
3,DJF,3_DJF_1_3,1,Ligne 51_1
3,DJF,3_DJF_0_4,0,Ligne 51_0
3,DJF,3_DJF_1_4,1,Ligne 51_1
3,DJF,3_DJF_0_5,0,Ligne 51_0
3,DJF,3_DJF_1_5,1,Ligne 51_1
3,DJF,3_DJF_0_6,0,Ligne 51_0
3,DJF,3_DJF_1_6,1,Ligne 51_1
3,DJF,3_DJF_0_7,0,Ligne 51_0
3,DJF,3_DJF_1_7,1,Ligne 51_1
3,DJF,3_DJF_0_8,0,Ligne 51_0
3,DJF,3_DJF_1_8,1,Ligne 51_1
3,DJF,3_DJF_0_9,0,Ligne 51_0
3,DJF,3_DJF_1_9,1,Ligne 51_1
3,DJF,3_DJF_0_10,0,Ligne 51_0
3,DJF,3_DJF_1_10,1,Ligne 51_1
3,DJF,3_DJF_0_11,0,Ligne 51_0
3,DJF,3_DJF_1_11,1,Ligne 51_1
3,DJF,3_DJF_0_12,0,Ligne 51_0
3,DJF,3_DJF_1_12,1,Ligne 51_1
4,PSCO,4_PSCO_0_1,0,Ligne 54_0
4,PSCO,4_PSCO_1_1,1,Ligne 54_1
4,PSCO,4_PSCO_0_2,0,Ligne 54_0
4,PSCO,4_PSCO_1_2,1,Ligne 54_1
4,PSCO,4_PSCO_0_3,0,Ligne 54_0
4,PSCO,4_PSCO_1_3,1,Ligne 54_1
4,PSCO,4_PSCO_0_4,0,Ligne 54_0
4,PSCO,4_PSCO_1_4,1,Ligne 54_1
4,PSCO,4_PSCO_0_5,0,Ligne 54_0
4,PSCO,4_PSCO_1_5,1,Ligne 54_1
4,PSCO,4_PSCO_0_6,0,Ligne 54_0
4,PSCO,4_PSCO_1_6,1,Ligne 54_1
4,PSCO,4_PSCO_0_7,0,Ligne 54_0
4,PSCO,4_PSCO_1_7,1,Ligne 54_1
4,PSCO,4_PSCO_0_8,0,Ligne 54_0
4,PSCO,4_PSCO_1_8,1,Ligne 54_1
4,PSCO,4_PSCO_0_9,0,Ligne 54_0
4,PSCO,4_PSCO_1_9,1,Ligne 54_1
4,PSCO,4_PSCO_0_10,0,Ligne 54_0
4,PSCO,4_PSCO_1_10,1,Ligne 54_1
4,PSCO,4_PSCO_0_11,0,Ligne 54_0
4,PSCO,4_PSCO_1_11,1,Ligne 54_1
4,PSCO,4_PSCO_0_12,0,Ligne 54_0
4,PSCO,4_PSCO_1_12,1,Ligne 54_1
4,PSCO,4_PSCO_0_13,0,Ligne 54_0
4,PSCO,4_PSCO_1_13,1,Ligne 54_1
4,PSCO,4_PSCO_0_14,0,Ligne 54_0
4,PSCO,4_PSCO_1_14,1,Ligne 54_1
4,PSCO,4_PSCO_0_15,0,Ligne 54_0
4,PSCO,4_PSCO_1_15,1,Ligne 54_1
4,PSCO,4_PSCO_0_16,0,Ligne 54_0
4,PSCO,4_PSCO_1_16,1,Ligne 54_1
4,PSCO,4_PSCO_0_17,0,Ligne 54_0
4,PSCO,4_PSCO_1_17,1,Ligne 54_1
4,PSCO,4_PSCO_0_18,0,Ligne 54_0
4,PSCO,4_PSCO_1_18,1,Ligne 54_1
4,PSCO,4_PSCO_0_19,0,Ligne 54_0
4,PSCO,4_PSCO_1_19,1,Ligne 54_1
4,PSCO,4_PSCO_0_20,0,Ligne 54_0
4,PSCO,4_PSCO_1_20,1,Ligne 54_1
4,PSCO,4_PSCO_0_21,0,Ligne 54_0
4,PSCO,4_PSCO_1_21,1,Ligne 54_1
4,PSCO,4_PSCO_0_22,0,Ligne 54_0
4,PSCO,4_PSCO_1_22,1,Ligne 54_1
4,PSCO,4_PSCO_0_23,0,Ligne 54_0
4,PSCO,4_PSCO_1_23,1,Ligne 54_1
4,PSCO,4_PSCO_0_24,0,Ligne 54_0
4,PSCO,4_PSCO_1_24,1,Ligne 54_1
4,PSCO,4_PSCO_0_25,0,Ligne 54_0
4,PSCO,4_PSCO_1_25,1,Ligne 54_1
4,PSCO,4_PSCO_0_26,0,Ligne 54_0
4,PSCO,4_PSCO_1_26,1,Ligne 54_1
4,PSCO,4_PSCO_0_27,0,Ligne 54_0
4,PSCO,4_PSCO_1_27,1,Ligne 54_1
4,PSCO,4_PSCO_0_28,0,Ligne 54_0
4,PSCO,4_PSCO_1_28,1,Ligne 54_1
4,PSCO,4_PSCO_0_29,0,Ligne 54_0
4,PSCO,4_PSCO_1_29,1,Ligne 54_1
5,PSCO,5_PSCO_0_1,0,Ligne 10_0
5,PSCO,5_PSCO_1_1,1,Ligne 10_1
5,PSCO,5_PSCO_0_2,0,Ligne 10_0
5,PSCO,5_PSCO_1_2,1,Ligne 10_1
5,PSCO,5_PSCO_0_3,0,Ligne 10_0
5,PSCO,5_PSCO_1_3,1,Ligne 10_1
5,PSCO,5_PSCO_0_4,0,Ligne 10_0
5,PSCO,5_PSCO_1_4,1,Ligne 10_1
5,PSCO,5_PSCO_0_5,0,Ligne 10_0
5,PSCO,5_PSCO_1_5,1,Ligne 10_1
5,PSCO,5_PSCO_0_6,0,Ligne 10_0
5,PSCO,5_PSCO_1_6,1,Ligne 10_1
5,PSCO,5_PSCO_0_7,0,Ligne 10_0
5,PSCO,5_PSCO_1_7,1,Ligne 10_1
5,PSCO,5_PSCO_0_8,0,Ligne 10_0
5,PSCO,5_PSCO_1_8,1,Ligne 10_1
5,PSCO,5_PSCO_0_9,0,Ligne 10_0
5,PSCO,5_PSCO_1_9,1,Ligne 10_1
5,PSCO,5_PSCO_0_10,0,Ligne 10_0
5,PSCO,5_PSCO_1_10,1,Ligne 10_1
5,PSCO,5_PSCO_0_11,0,Ligne 10_0
5,PSCO,5_PSCO_1_11,1,Ligne 10_1
5,PSCO,5_PSCO_0_12,0,Ligne 10_0
5,PSCO,5_PSCO_1_12,1,Ligne 10_1
5,PSCO,5_PSCO_0_13,0,Ligne 10_0
5,PSCO,5_PSCO_1_13,1,Ligne 10_1
5,PSCO,5_PSCO_0_14,0,Ligne 10_0
5,PSCO,5_PSCO_1_14,1,Ligne 10_1
5,PSCO,5_PSCO_0_15,0,Ligne 10_0
5,PSCO,5_PSCO_1_15,1,Ligne 10_1
5,PSCO,5_PSCO_0_16,0,Ligne 10_0
5,PSCO,5_PSCO_1_16,1,Ligne 10_1
5,PSCO,5_PSCO_0_17,0,Ligne 10_0
5,PSCO,5_PSCO_1_17,1,Ligne 10_1
5,PSCO,5_PSCO_0_18,0,Ligne 10_0
5,PSCO,5_PSCO_1_18,1,Ligne 10_1
5,PSCO,5_PSCO_0_19,0,Ligne 10_0
5,PSCO,5_PSCO_1_19,1,Ligne 10_1
5,PSCO,5_PSCO_0_20,0,Ligne 10_0
5,PSCO,5_PSCO_1_20,1,Ligne 10_1
5,PSCO,5_PSCO_0_21,0,Ligne 10_0
5,PSCO,5_PSCO_1_21,1,Ligne 10_1
5,PSCO,5_PSCO_0_22,0,Ligne 10_0
5,PSCO,5_PSCO_1_22,1,Ligne 10_1
5,PSCO,5_PSCO_0_23,0,Ligne 10_0
5,PSCO,5_PSCO_1_23,1,Ligne 10_1
5,PSCO,5_PSCO_0_24,0,Ligne 10_0
5,PSCO,5_PSCO_1_24,1,Ligne 10_1
5,PSCO,5_PSCO_0_25,0,Ligne 10_0
5,PSCO,5_PSCO_1_25,1,Ligne 10_1
5,PSCO,5_PSCO_0_26,0,Ligne 10_0
5,PSCO,5_PSCO_1_26,1,Ligne 10_1
5,PSCO,5_PSCO_0_27,0,Ligne 10_0
5,PSCO,5_PSCO_1_27,1,Ligne 10_1
5,PSCO,5_PSCO_0_28,0,Ligne 10_0
5,PSCO,5_PSCO_1_28,1,Ligne 10_1
5,PSCO,5_PSCO_0_29,0,Ligne 10_0
5,PSCO,5_PSCO_1_29,1,Ligne 10_1
5,PSCO,5_PSCO_0_30,0,Ligne 10_0
5,PSCO,5_PSCO_1_30,1,Ligne 10_1
5,PSCO,5_PSCO_0_31,0,Ligne 10_0
5,PSCO,5_PSCO_1_31,1,Ligne 10_1
5,PSCO,5_PSCO_0_32,0,Ligne 10_0
5,PSCO,5_PSCO_1_32,1,Ligne 10_1
5,PSCO,5_PSCO_0_33,0,Ligne 10_0
5,PSCO,5_PSCO_1_33,1,Ligne 10_1
5,PSCO,5_PSCO_0_34,0,Ligne 10_0
5,PSCO,5_PSCO_1_34,1,Ligne 10_1
6,PSCO,6_PSCO_0_1,0,Ligne 53_0
6,PSCO,6_PSCO_1_1,1,Ligne 53_1
6,PSCO,6_PSCO_0_2,0,Ligne 53_0
6,PSCO,6_PSCO_1_2,1,Ligne 53_1
6,PSCO,6_PSCO_0_3,0,Ligne 53_0
6,PSCO,6_PSCO_1_3,1,Ligne 53_1
6,PSCO,6_PSCO_0_4,0,Ligne 53_0
6,PSCO,6_PSCO_1_4,1,Ligne 53_1
6,PSCO,6_PSCO_0_5,0,Ligne 53_0
6,PSCO,6_PSCO_1_5,1,Ligne 53_1
6,PSCO,6_PSCO_0_6,0,Ligne 53_0
6,PSCO,6_PSCO_1_6,1,Ligne 53_1
6,PSCO,6_PSCO_0_7,0,Ligne 53_0
6,PSCO,6_PSCO_1_7,1,Ligne 53_1
6,PSCO,6_PSCO_0_8,0,Ligne 53_0
6,PSCO,6_PSCO_1_8,1,Ligne 53_1
6,PSCO,6_PSCO_0_9,0,Ligne 53_0
6,PSCO,6_PSCO_1_9,1,Ligne 53_1
6,PSCO,6_PSCO_0_10,0,Ligne 53_0
6,PSCO,6_PSCO_1_10,1,Ligne 53_1
6,PVS,6_PVS_0_1,0,Ligne 53_0
6,PVS,6_PVS_1_1,1,Ligne 53_1
6,PVS,6_PVS_0_2,0,Ligne 53_0
6,PVS,6_PVS_1_2,1,Ligne 53_1
6,PVS,6_PVS_0_3,0,Ligne 53_0
6,PVS,6_PVS_1_3,1,Ligne 53_1
6,PVS,6_PVS_0_4,0,Ligne 53_0
6,PVS,6_PVS_1_4,1,Ligne 53_1
6,PVS,6_PVS_0_5,0,Ligne 53_0
6,PVS,6_PVS_1_5,1,Ligne 53_1
6,PVS,6_PVS_0_6,0,Ligne 53_0
6,PVS,6_PVS_1_6,1,Ligne 53_1
6,PVS,6_PVS_0_7,0,Ligne 53_0
6,PVS,6_PVS_1_7,1,Ligne 53_1
6,PVS,6_PVS_0_8,0,Ligne 53_0
6,PVS,6_PVS_1_8,1,Ligne 53_1
6,PVS,6_PVS_0_9,0,Ligne 53_0
6,PVS,6_PVS_1_9,1,Ligne 53_1
6,PVS,6_PVS_0_10,0,Ligne 53_0
6,PVS,6_PVS_1_10,1,Ligne 53_1
6,PVS,6_PVS_0_11,0,Ligne 53_0
6,PVS,6_PVS_1_11,1,Ligne 53_1
6,PVS,6_PVS_0_12,0,Ligne 53_0
6,PVS,6_PVS_1_12,1,Ligne 53_1
6,PVS,6_PVS_0_13,0,Ligne 53_0
6,PVS,6_PVS_1_13,1,Ligne 53_1
6,PVS,6_PVS_0_14,0,Ligne 53_0
6,PVS,6_PVS_1_14,1,Ligne 53_1
6,PVS,6_PVS_0_15,0,Ligne 53_0
6,PVS,6_PVS_1_15,1,Ligne 53_1
6,PVS,6_PVS_0_16,0,Ligne 53_0
6,PVS,6_PVS_1_16,1,Ligne 53_1
6,PVS,6_PVS_0_17,0,Ligne 53_0
6,PVS,6_PVS_1_17,1,Ligne 53_1
6,PVS,6_PVS_0_18,0,Ligne 53_0
6,PVS,6_PVS_1_18,1,Ligne 53_1
6,PVS,6_PVS_0_19,0,Ligne 53_0
6,PVS,6_PVS_1_19,1,Ligne 53_1
6,PVS,6_PVS_0_20,0,Ligne 53_0
6,PVS,6_PVS_1_20,1,Ligne 53_1
6,PVS,6_PVS_0_21,0,Ligne 53_0
6,PVS,6_PVS_1_21,1,Ligne 53_1
6,PVS,6_PVS_0_22,0,Ligne 53_0
6,PVS,6_PVS_1_22,1,Ligne 53_1
6,PVS,6_PVS_0_23,0,Ligne 53_0
6,PVS,6_PVS_1_23,1,Ligne 53_1
6,PVS,6_PVS_0_24,0,Ligne 53_0
6,PVS,6_PVS_1_24,1,Ligne 53_1
6,PVS,6_PVS_0_25,0,Ligne 53_0
6,PVS,6_PVS_1_25,1,Ligne 53_1
6,ETE,6_ETE_0_1,0,Ligne 53_0
6,ETE,6_ETE_1_1,1,Ligne 53_1
6,ETE,6_ETE_0_2,0,Ligne 53_0
6,ETE,6_ETE_1_2,1,Ligne 53_1
6,ETE,6_ETE_0_3,0,Ligne 53_0
6,ETE,6_ETE_1_3,1,Ligne 53_1
6,ETE,6_ETE_0_4,0,Ligne 53_0
6,ETE,6_ETE_1_4,1,Ligne 53_1
6,ETE,6_ETE_0_5,0,Ligne 53_0
6,ETE,6_ETE_1_5,1,Ligne 53_1
6,ETE,6_ETE_0_6,0,Ligne 53_0
6,ETE,6_ETE_1_6,1,Ligne 53_1
6,ETE,6_ETE_0_7,0,Ligne 53_0
6,ETE,6_ETE_1_7,1,Ligne 53_1
6,ETE,6_ETE_0_8,0,Ligne 53_0
6,ETE,6_ETE_1_8,1,Ligne 53_1
6,ETE,6_ETE_0_9,0,Ligne 53_0
6,ETE,6_ETE_1_9,1,Ligne 53_1
6,ETE,6_ETE_0_10,0,Ligne 53_0
6,ETE,6_ETE_1_10,1,Ligne 53_1
6,ETE,6_ETE_0_11,0,Ligne 53_0
6,ETE,6_ETE_1_11,1,Ligne 53_1
6,ETE,6_ETE_0_12,0,Ligne 53_0
6,ETE,6_ETE_1_12,1,Ligne 53_1
6,ETE,6_ETE_0_13,0,Ligne 53_0
6,ETE,6_ETE_1_13,1,Ligne 53_1
6,DJF,6_DJF_0_1,0,Ligne 53_0
6,DJF,6_DJF_1_1,1,Ligne 53_1
6,DJF,6_DJF_0_2,0,Ligne 53_0
6,DJF,6_DJF_1_2,1,Ligne 53_1
6,DJF,6_DJF_0_3,0,Ligne 53_0
6,DJF,6_DJF_1_3,1,Ligne 53_1
6,DJF,6_DJF_0_4,0,Ligne 53_0
6,DJF,6_DJF_1_4,1,Ligne 53_1
6,DJF,6_DJF_0_5,0,Ligne 53_0
6,DJF,6_DJF_1_5,1,Ligne 53_1
6,DJF,6_DJF_0_6,0,Ligne 53_0
6,DJF,6_DJF_1_6,1,Ligne 53_1
6,DJF,6_DJF_0_7,0,Ligne 53_0
6,DJF,6_DJF_1_7,1,Ligne 53_1
6,DJF,6_DJF_0_8,0,Ligne 53_0
6,DJF,6_DJF_1_8,1,Ligne 53_1
6,DJF,6_DJF_0_9,0,Ligne 53_0
6,DJF,6_DJF_1_9,1,Ligne 53_1
6,DJF,6_DJF_0_10,0,Ligne 53_0
6,DJF,6_DJF_1_10,1,Ligne 53_1
6,DJF,6_DJF_0_11,0,Ligne 53_0
6,DJF,6_DJF_1_11,1,Ligne 53_1
6,DJF,6_DJF_0_12,0,Ligne 53_0
6,DJF,6_DJF_1_12,1,Ligne 53_1
